FECHA,PRECIP,EVAP,TMAX,TMIN
17/01/1993,0,0.7,29,14.4
18/01/1993,0,0.3,31,14.2
19/01/1993,0,1.1,30.4,16.3
20/01/1993,4.1,2.8,31.4,16
21/01/1993,0,0.9,31,17.2
22/01/1993,0,1,30.2,16.3
23/01/1993,0,1.4,30,15.2
24/01/1993,0,1.7,32,14.3
25/01/1993,0,0.9,32.1,16.2
26/01/1993,6.6,4.8,31.3,15.3
27/01/1993,0,0.9,30.1,14
28/01/1993,0,1.2,29.1,13
29/01/1993,0,2.3,30.2,12.1
30/01/1993,0,0.5,29.4,14
31/01/1993,0,0.9,30,12.4
1/2/93,0,1.9,32.2,13
2/2/93,0,1.2,31.2,15
3/2/93,0,1.1,30.1,14
4/2/93,0,1.3,30.3,13.4
5/2/93,0,2.2,31.3,15.1
6/2/93,0,1.6,31.3,14
7/2/93,0,0.9,31,10.2
8/2/93,0,1.9,31.4,11.2
9/2/93,0,1,31.2,11
10/2/93,0,0.3,32.2,11.2
11/2/93,0,2.3,31.3,11.2
12/2/93,0,0.5,30.2,12.3
13/02/1993,0,0.9,32.4,11
14/02/1993,0,1.8,31.4,13.2
15/02/1993,0,2,32.2,11.3
16/02/1993,0,1.5,31,12.3
17/02/1993,0,1.7,33,10.3
18/02/1993,0,1.1,31.2,12.2
19/02/1993,0,0.8,30,12
20/02/1993,0,1.3,31.3,11.1
21/02/1993,0,1.7,31.4,12.1
22/02/1993,0,1.8,32.2,10.3
23/02/1993,0,1.2,31.2,11.4
24/02/1993,0,2.4,30,10.1
25/02/1993,0,0.4,33,9.1
26/02/1993,0,0.2,31.2,13
27/02/1993,0,2,33.2,11.3
28/02/1993,0,1.4,31.4,13
1/3/93,0,3.9,32.4,17
2/3/93,0,1.9,32.4,16.3
3/3/93,0,2.5,31.3,15.3
4/3/93,0,3.4,29.4,14.1
5/3/93,0,2.4,31.2,12.3
6/3/93,0,2.5,32,13.4
7/3/93,0,1.7,32.3,14
8/3/93,0,0.6,31.4,15.1
9/3/93,0,2,30.4,16.1
10/3/93,0,2.5,31.2,14.3
11/3/93,14.1,6.6,33.4,14.1
12/3/93,0,6.7,33,15.3
13/03/1993,0,2,31,16.4
14/03/1993,0,1.7,30.3,15
15/03/1993,0,1.8,31,13
16/03/1993,0,2.8,32,13.3
17/03/1993,0,2.4,32.1,14.4
18/03/1993,0,1.3,31.2,15
19/03/1993,0,1.6,31.3,14
20/03/1993,0,2.2,31.1,14.3
21/03/1993,0,0.9,30.2,15.3
22/03/1993,0,1.8,31.2,15.1
23/03/1993,0,1.8,29.2,16.1
24/03/1993,0,1.6,30.3,13.1
25/03/1993,0,2.1,31,13.4
26/03/1993,0,0.6,31.2,15.4
27/03/1993,0,2.4,30.1,16.3
28/03/1993,0,0.3,31,14.3
29/03/1993,0,1.5,30.3,15.1
30/03/1993,0,1.9,29.4,13.2
31/03/1993,0,1.7,31,13
1/4/93,0,2.1,30.3,14.1
2/4/93,0,0.9,32,13.1
3/4/93,4.2,4.2,31,14.2
4/4/93,2,2.1,32.2,13.1
5/4/93,0,2,33.1,15
6/4/93,0,0.8,31.2,15.4
7/4/93,0,2.4,33,14.4
8/4/93,0,1.6,33.3,15
9/4/93,0,1.3,31.3,17.1
10/4/93,0,1,32.3,16.1
11/4/93,0,1.8,31.4,15.1
12/4/93,0,1.3,32.2,14.2
13/04/1993,0,1.2,32.2,15
14/04/1993,0,1.2,33,15.3
15/04/1993,0,1.1,31.3,17
16/04/1993,0,1.3,32,13.2
17/04/1993,0,1.1,31,14
18/04/1993,0,1.5,33.1,13.4
19/04/1993,0,1.4,32,15
20/04/1993,0,0.9,32.3,15
21/04/1993,0,0.7,31.3,15.1
22/04/1993,0,2.2,33,14
23/04/1993,0,2.3,32,15.4
24/04/1993,0,1.8,32.3,15.4
25/04/1993,0,1.3,31.3,15.3
26/04/1993,0,1.5,33.1,14
27/04/1993,0,3,31.3,16.1
28/04/1993,0,2.5,33,13.1
29/04/1993,0,2.2,31.4,15.1
30/04/1993,0,0.8,32.1,13.1
1/5/93,0,1.5,32,14.4
2/5/93,0,2.4,28.4,15.1
3/5/93,0,1.1,30.2,13.3
4/5/93,0,1.8,29.1,15
5/5/93,0,0.8,30.4,14.2
6/5/93,0,1.8,28.4,15.3
7/5/93,0,3.9,31.2,12.3
8/5/93,0,1.7,30.1,14
9/5/93,0,2.1,29.2,12
10/5/93,8.7,2.7,30.2,13
11/5/93,12.4,5.6,32,13
12/5/93,3.1,8,30,16.2
13/05/1993,0,3.3,29,12.3
14/05/1993,11.4,7.5,30,12
15/05/1993,4,2.9,31.2,15
16/05/1993,0,1.5,30.3,14.2
17/05/1993,0,1.1,29,12.3
18/05/1993,0,1.8,29,13
19/05/1993,7.4,5.2,30.1,11.4
20/05/1993,11.7,9.4,31,13
21/05/1993,3.1,2.5,29.3,15.3
22/05/1993,0,0.6,31.3,14.1
23/05/1993,0,1,32.1,14.3
24/05/1993,27.4,7.3,30.2,16.1
25/05/1993,31.3,9.2,32,13.3
26/05/1993,20.1,2.9,29,16
27/05/1993,21,7,29.1,11.4
28/05/1993,31.2,NA,31.3,12.4
29/05/1993,13,7.2,30,14.2
30/05/1993,45.1,NA,30.2,13.2
31/05/1993,21.4,NA,31.3,12.3
1/6/93,8.1,8.1,31.1,13.3
2/6/93,3.5,3.5,31.2,17.2
3/6/93,7.1,7.1,29.1,18.1
4/6/93,0,3,31.2,16.3
5/6/93,8.3,5.3,30.3,18.3
6/6/93,0,2,28.1,17.3
7/6/93,3,3.5,29.2,17.1
8/6/93,0,0.9,31.4,18.4
9/6/93,0,1.8,27,19.3
10/6/93,0,2.4,30.1,16.3
11/6/93,0,3.2,31.1,19.2
12/6/93,0,1.2,28.2,18
13/06/1993,18.4,NA,30.4,17.1
14/06/1993,16.1,9.9,32.1,19.3
15/06/1993,8.4,6.2,29.1,19.4
16/06/1993,8.3,5.5,28.2,18
17/06/1993,3,3,28.1,16.4
18/06/1993,0,2,29.2,19.1
19/06/1993,0,0.6,29.1,16.3
20/06/1993,4,1.3,27,18
21/06/1993,0,2.2,27.2,16.1
22/06/1993,0,0.6,29.3,16.3
23/06/1993,0,3,29.1,19
24/06/1993,2,1.3,28,19.2
25/06/1993,0,2,29.1,19.1
26/06/1993,0,1,30,19.2
27/06/1993,0,2.1,30.3,18
28/06/1993,0,2.8,29,19
29/06/1993,0,2.1,31.1,18
30/06/1993,0,1.5,32.1,20.1
1/7/93,0,2.1,31.3,15
2/7/93,0,2.6,32.3,17.2
3/7/93,0,4.5,32.4,16.3
4/7/93,0,5.1,32.2,18
5/7/93,0,3.3,32.1,17.4
6/7/93,0,2.9,34.3,16.3
7/7/93,0,2.6,33.2,9.1
8/7/93,0,3.1,31.3,9.3
9/7/93,0,3.4,32.4,10.4
10/7/93,0,2.7,31.2,11.3
11/7/93,0,3.2,32,11
12/7/93,0,3,32.1,12
13/07/1993,0,4,33,11.3
14/07/1993,0,2.5,31.3,11.4
15/07/1993,0,2.7,32.1,12
16/07/1993,0,3.6,31.2,18
17/07/1993,0,3.2,33.1,12.2
18/07/1993,0,2.8,32.3,18.3
19/07/1993,0,3.3,32,21.2
20/07/1993,0,3.3,33.3,21.1
21/07/1993,0,3.2,34.1,20.2
22/07/1993,0,4,32.2,19.3
23/07/1993,0,6.2,33.3,20.1
24/07/1993,0,4,32,19.1
25/07/1993,0,6.4,33.2,20.2
26/07/1993,0,5.7,32.2,20.4
27/07/1993,0,6,33,19.2
28/07/1993,0,7.9,34.2,18.2
29/07/1993,0,4.8,35.2,16.4
30/07/1993,0,7.1,34,17.3
31/07/1993,0,2.8,34,15.2
1/8/93,0,3.7,33.1,16.5
2/8/93,0,4.7,31,15.2
3/8/93,0,2,30.2,16.2
4/8/93,0,5.9,31.2,17
5/8/93,0,4.2,32.1,16.3
6/8/93,0,3,33,15.2
7/8/93,0,2.5,33.3,18
8/8/93,0,3.2,30.4,16.2
9/8/93,0,1.5,32.1,17
10/8/93,0,5,33.2,19
11/8/93,0,4.1,31.4,19.4
12/8/93,0,4,31,18
13/08/1993,0,4.8,32,18
14/08/1993,0,7,34,14.2
15/08/1993,0,4.4,31,15.1
16/08/1993,0,3.9,31.3,16.3
17/08/1993,0,5,33.3,17.2
18/08/1993,0,2.8,34.2,16
19/08/1993,0,8,31.1,16
20/08/1993,0,5,32.2,17.2
21/08/1993,0,3.7,34,17.1
22/08/1993,0,2.3,31.2,15.2
23/08/1993,0,5,32.1,18
24/08/1993,0,4.2,33.1,16.1
25/08/1993,0,5.2,30,14.1
26/08/1993,8,9.2,31.2,15.4
27/08/1993,0,6.8,33,14.3
28/08/1993,0,3.3,31.2,16.3
29/08/1993,0,7.3,34,16
30/08/1993,0,8.4,33.1,16.1
31/08/1993,0,2.5,31.3,15
1/9/93,0,4.6,28.3,18.1
2/9/93,0,3.6,26,18
3/9/93,0,5.6,26.1,14.2
4/9/93,0,3,27,15.1
5/9/93,0,5,26.1,20
6/9/93,0,5.4,27,18.1
7/9/93,0,5.1,28,18.3
8/9/93,0,3.7,28.1,18.2
9/9/93,0,3.7,31,18
10/9/93,0,4.2,29.1,22.1
11/9/93,0,4.6,32,18
12/9/93,0,4.4,31,18.3
13/09/1993,0,5.5,28.2,18.3
14/09/1993,0,1.6,31.1,22
15/09/1993,0,5.2,28,18
16/09/1993,0,4.5,29,17.3
17/09/1993,0,2.1,32.1,18.1
18/09/1993,0,4.8,29.3,17.2
19/09/1993,0,2.5,28,18.2
20/09/1993,0,5.3,28.1,18.1
21/09/1993,0,2.5,28.2,19
22/09/1993,0,3.4,28,19.1
23/09/1993,0,4.9,28.1,19.1
24/09/1993,0,2.5,28,18
25/09/1993,0,3.8,29.1,19
26/09/1993,0,4.9,30.3,18
27/09/1993,0,4,29,18.3
28/09/1993,0,2.3,26.3,19.2
29/09/1993,0,6.2,27,18.2
30/09/1993,0,8.2,32.1,18.1
1/10/93,0,4.3,34,18.5
2/10/93,0,3.8,30.1,18
3/10/93,0,2.3,30.2,18.4
4/10/93,0,2.3,31.1,18.2
5/10/93,0,3.2,29.1,17.1
6/10/93,0,2.3,30,18.3
7/10/93,0,1.6,34,19
8/10/93,0,1.7,32.2,18.2
9/10/93,0,3.5,30.1,18.1
10/10/93,0,2.9,29.3,17
11/10/93,0,2.7,29.1,18.3
12/10/93,0,6.7,31,18.1
13/10/1993,0,2.3,29.1,18.1
14/10/1993,0,3.6,29,18
15/10/1993,0,4.2,30.2,17.1
16/10/1993,0,6.9,30.2,18
17/10/1993,0,8,29.2,18.3
18/10/1993,0,3.8,31,18.1
19/10/1993,0,3.1,29,18
20/10/1993,0,5.7,29.1,18.3
21/10/1993,0,4.6,29,18.1
22/10/1993,0,7.8,31.3,18.3
23/10/1993,0,8.9,30,18
24/10/1993,0,7.4,31,18.3
25/10/1993,0,4.5,32.1,18.1
26/10/1993,0,6.1,31.1,18
27/10/1993,0,4.1,29,18
28/10/1993,0,2.6,31.2,17.3
29/10/1993,0,4.1,32.1,18.2
30/10/1993,0,6.3,29.5,18
31/10/1993,0,3.5,30,18
1/11/93,0,NA,NA,NA
2/11/93,0,NA,NA,NA
3/11/93,0,NA,NA,NA
4/11/93,0,NA,NA,NA
5/11/93,0,NA,NA,NA
6/11/93,0,NA,NA,NA
7/11/93,0,NA,NA,NA
8/11/93,0,NA,NA,NA
9/11/93,0,NA,NA,NA
10/11/93,0,NA,NA,NA
11/11/93,0,NA,NA,NA
12/11/93,0,NA,NA,NA
13/11/1993,0,NA,NA,NA
14/11/1993,0,NA,NA,NA
15/11/1993,0,8.4,30.2,19
16/11/1993,0,3.2,32,19.4
17/11/1993,0,5.3,30.3,15.3
18/11/1993,0,3.8,31,18
19/11/1993,0,1.7,31.3,17.1
20/11/1993,0,5.4,32,13.2
21/11/1993,0,2.9,30.4,17.3
22/11/1993,0,4.1,32.2,13.3
23/11/1993,0,2.6,31.2,15
24/11/1993,0,5.9,29.1,17.4
25/11/1993,0,1.4,30,15
26/11/1993,0,1.4,28.1,13.1
27/11/1993,0,4.9,29,14.1
28/11/1993,0,1.1,31.1,13
29/11/1993,0,3,28.2,16
30/11/1993,0,3.7,30.2,14
1/12/93,0,1.6,33.1,25.1
2/12/93,0,2.8,30.1,20.2
3/12/93,0,4.5,32,20.1
4/12/93,0,3.1,31.3,21.3
5/12/93,0,2.1,31.3,24
6/12/93,0,1.6,32.2,25
7/12/93,0,0.1,30.2,25.3
8/12/93,0,4,33,24.1
9/12/93,0,1.5,30.1,25.4
10/12/93,0,1.7,29.2,22.3
11/12/93,0,1.9,28.7,19.4
12/12/93,0,1.5,28.1,20
13/12/1993,0,2.2,29,20.1
14/12/1993,0,2.2,30.3,19.4
15/12/1993,0,2.5,29.3,20
16/12/1993,0,1.6,32,20.1
17/12/1993,0,1.8,28.1,21
18/12/1993,0,2.2,28.3,20.2
19/12/1993,0,1.8,28.1,20
20/12/1993,0,3.5,28,22
21/12/1993,0,0.9,27.1,21.3
22/12/1993,0,2.3,29,20.4
23/12/1993,0,1.3,28,22.3
24/12/1993,0,2.4,30,21.1
25/12/1993,0,1.6,29.1,23.2
26/12/1993,0,1.5,28.2,21.4
27/12/1993,0,1.8,29,25
28/12/1993,0,4.8,29.8,23.3
29/12/1993,0,2.3,31,23.1
30/12/1993,0,2.2,29.1,23.4
31/12/1993,0,4.5,31.4,24.2
1/1/94,0,2.2,30.1,23.4
2/1/94,0,2.1,30.3,25
3/1/94,0,1.8,34.2,26
4/1/94,0,2.3,32.1,22
5/1/94,0,1.2,31.1,23.4
6/1/94,0,3.2,34.2,24.1
7/1/94,0,3.4,34.1,24.1
8/1/94,0,3.9,33.1,23.1
9/1/94,0,0.9,31,21
10/1/94,10.1,4,34,20.2
11/1/94,8.4,7.3,32.4,22.1
12/1/94,3.3,3.3,28,20.1
13/01/1994,0,2.2,28.1,22.1
14/01/1994,0,2,29.2,20
15/01/1994,0,3,32.2,21.4
16/01/1994,0,2.1,29,19.1
17/01/1994,11.3,6.3,33,22.2
18/01/1994,15.1,9.6,31,22.4
19/01/1994,8.4,9.3,28.4,20
20/01/1994,0,3.6,29.2,23.3
21/01/1994,0,3.7,31,22.1
22/01/1994,0,6.2,33.1,23.1
23/01/1994,0,2.8,32,24.3
24/01/1994,0,4.4,29.6,22.1
25/01/1994,0,5.1,31.1,23
26/01/1994,0,4.5,30.2,26
27/01/1994,0,4,30,25
28/01/1994,0,4,32,26
29/01/1994,0,3.5,29.4,25.1
30/01/1994,0,1.6,30,25
31/01/1994,0,4.5,31.2,22.2
1/2/94,18.4,8.9,34.2,25.1
2/2/94,14.1,6,30.5,28
3/2/94,8,6.6,31,25.1
4/2/94,0,1.5,29.1,24.4
5/2/94,0,2.3,31.1,25
6/2/94,0,2.5,29.1,25
7/2/94,0,1.9,29,23.1
8/2/94,0,2.6,30,25
9/2/94,0,1.5,33.1,24
10/2/94,0,2.5,31,21.3
11/2/94,0,1.9,29.2,20.1
12/2/94,0,2.1,30,18
13/02/1994,0,0.6,30.1,21.2
14/02/1994,0,3.2,30.1,22
15/02/1994,0,0.6,29.4,19.1
16/02/1994,0,2.5,31.2,20
17/02/1994,0,2.6,32.1,22
18/02/1994,0,0.5,30.1,23
19/02/1994,0,1.4,31,24
20/02/1994,0,2.1,29.1,22.1
21/02/1994,0,1.3,28.3,19.1
22/02/1994,0,2.5,31,19.1
23/02/1994,0,0.5,29.1,24
24/02/1994,0,0.8,30.3,21
25/02/1994,0,1.5,29.1,21.4
26/02/1994,0,0.7,31,20.1
27/02/1994,0,1.4,31.2,20
28/02/1994,0,1.7,29.3,22
1/3/94,0,3.2,31.1,17.1
2/3/94,0,3.2,29.2,22
3/3/94,0,2.8,31,19.1
4/3/94,0,3.5,32.1,24
5/3/94,0,3.2,29.2,24.3
6/3/94,0,1.8,33,20.3
7/3/94,0,4.3,29.1,25.1
8/3/94,0,3.7,32.2,22.3
9/3/94,0,4.1,31.1,26
10/3/94,0,3.9,30.1,22.1
11/3/94,0,3,29.1,21.2
12/3/94,0,3.2,29.1,20
13/03/1994,0,4.7,32,18
14/03/1994,0,4.4,30.2,24.1
15/03/1994,0,2.5,29,23.3
16/03/1994,6,2.5,33.1,20.1
17/03/1994,0,5.3,30.3,24.1
18/03/1994,0,3.4,33.1,21.2
19/03/1994,0,2.2,31,24
20/03/1994,0,2.6,32.1,20
21/03/1994,0,2,31,26
22/03/1994,0,0.9,31.1,21
23/03/1994,0,0.9,33,22.1
24/03/1994,0,2.4,30,26
25/03/1994,0,2.1,29,21.1
26/03/1994,0,3.3,31.2,19.3
27/03/1994,0,0.2,32.1,21
28/03/1994,0,1.5,33,26.1
29/03/1994,0,1.8,30.5,24.1
30/03/1994,0,0.9,31.1,18.1
31/03/1994,0,3.5,30.1,20
1/4/94,0,1.9,31.1,21.3
2/4/94,0,5.7,29.2,25.1
3/4/94,0,3.9,32,19
4/4/94,0,4.7,31.1,25.1
5/4/94,0,4.7,29.1,24.2
6/4/94,0,4.4,32.1,19
7/4/94,0,5.2,30.1,25.1
8/4/94,0,3.4,30.1,24
9/4/94,0,3.6,31,22
10/4/94,0,3.2,29.1,23.1
11/4/94,0,3,32.1,19
12/4/94,0,2.4,31,24
13/04/1994,0,2.6,32,24.1
14/04/1994,0,3.1,29,26.1
15/04/1994,0,4.3,30.1,18.1
16/04/1994,0,2,29,25.2
17/04/1994,0,3.8,29.1,24
18/04/1994,0,1.9,33.1,18.1
19/04/1994,0,1.2,30.1,25
20/04/1994,0,3,32.1,22.2
21/04/1994,0,1.5,31.2,27
22/04/1994,0,1.5,29,25.1
23/04/1994,0,1.9,30.1,19
24/04/1994,0,1.1,29.1,23.1
25/04/1994,0,2.7,29,20.1
26/04/1994,0,3.5,31,21.1
27/04/1994,0,1.4,28.1,24.1
28/04/1994,0,2.2,31,20.1
29/04/1994,0,3.3,30.1,24
30/04/1994,0,5.3,31,24
1/5/94,0,4.7,31.4,24.1
2/5/94,0,2.5,32.1,22.1
3/5/94,0,2.5,30.1,21.1
4/5/94,0,2.2,27.1,22
5/5/94,0,2.5,29,18.1
6/5/94,0,1.9,30,22.3
7/5/94,0,3.6,31.1,22
8/5/94,0,1.8,32.1,23
9/5/94,0,1,28.1,24.3
10/5/94,0,2.7,28.2,20
11/5/94,0,2.5,32.1,22
12/5/94,0,2.3,28,25.1
13/05/1994,0,3.1,30,20.1
14/05/1994,0,2.4,33,23.1
15/05/1994,0,2,29,25
16/05/1994,0,3.1,28,20.3
17/05/1994,0,1.7,33.1,22.1
18/05/1994,0,3.5,28,25.1
19/05/1994,0,0.8,28.1,21.4
20/05/1994,0,4.1,30.1,20
21/05/1994,0,1.6,27.1,23
22/05/1994,0,2.6,29.2,19.1
23/05/1994,0,3,29.1,21
24/05/1994,0,2.5,29.1,21
25/05/1994,0,1.9,32.2,21
26/05/1994,0,2.3,34,22.1
27/05/1994,0,1.8,29.2,24
28/05/1994,0,2.2,31,18.1
29/05/1994,0,2.4,29.1,21.1
30/05/1994,0,3.5,33.1,20
31/05/1994,0,2.2,29.1,24.3
1/6/94,0,4.6,31.1,17.4
2/6/94,0,2.8,30,22
3/6/94,0,2.9,33.3,20
4/6/94,0,2.8,29.1,24.1
5/6/94,0,2.2,31.1,20.3
6/6/94,0,2.2,29.1,22
7/6/94,0,4,33,20.2
8/6/94,0,1.9,29.1,23
9/6/94,0,3.3,30,19
10/6/94,0,1.4,32.1,21.1
11/6/94,0,3.2,29.2,23
12/6/94,0,3.3,30.1,21.2
13/06/1994,0,0.7,28.1,22
14/06/1994,0,3.9,29.1,19.1
15/06/1994,0,2,32.1,21
16/06/1994,0,1.9,30.1,24
17/06/1994,0,2.7,32.1,24
18/06/1994,0,2.4,29.1,24.1
19/06/1994,0,1.9,29,18
20/06/1994,0,1.3,28.1,20.2
21/06/1994,0,3.1,30.1,19
22/06/1994,0,1.7,32,21.1
23/06/1994,0,2.1,28.1,22.2
24/06/1994,0,2.1,28,17
25/06/1994,0,3.2,28.1,20.2
26/06/1994,0,2.2,33.1,18.1
27/06/1994,8.1,8.7,29.1,24
28/06/1994,0,1.7,28.5,21.2
29/06/1994,0,1.8,33.1,18.1
30/06/1994,0,5.1,31.2,22.1
1/7/94,0,3.2,33.1,22.3
2/7/94,0,3.5,30.1,22.1
3/7/94,0,2.7,29,20.1
4/7/94,0,0.7,33.1,18
5/7/94,0,3.4,30,23.1
6/7/94,0,3.1,34,21.1
7/7/94,0,2.5,30.1,23.1
8/7/94,0,1.9,30.1,21.2
9/7/94,0,4.2,32,20.1
10/7/94,0,4.1,29.1,22
11/7/94,0,3.5,34.1,18
12/7/94,4.6,4.6,29,23.1
13/07/1994,0,0.7,30.2,18
14/07/1994,0,4.5,29.3,20.3
15/07/1994,0,4.1,30.2,21
16/07/1994,0,3.2,29,19.1
17/07/1994,0,5.6,32.1,18.1
18/07/1994,0,4.8,28.1,22.3
19/07/1994,0,5,34.1,17.1
20/07/1994,0,3.5,31.1,22.2
21/07/1994,0,2,29.3,23.1
22/07/1994,0,1.8,30,20.2
23/07/1994,0,2.2,31,20.2
24/07/1994,0,1.7,29,22
25/07/1994,0,2.1,30.1,18
26/07/1994,0,2,32,20
27/07/1994,0,1.7,29.1,22.1
28/07/1994,0,1.5,34.1,18
29/07/1994,0,3.9,30,23
30/07/1994,0,3.2,31,21.2
31/07/1994,0,1.6,29.1,22
1/8/94,0,1.8,34.3,18.1
2/8/94,0,1.5,33,23.2
3/8/94,0,0.7,31.2,22
4/8/94,0,2,34.1,20
5/8/94,0,2,30.2,23
6/8/94,0,3.5,32.1,20.1
7/8/94,0,2.5,35.1,22
8/8/94,0,2,36,23
9/8/94,0,3.4,30,24.1
10/8/94,0,2.2,30.2,20
11/8/94,0,3.1,33.1,19.1
12/8/94,0,1.8,35.1,20
13/08/1994,0,4,34.2,23.2
14/08/1994,0,2.8,30,21.2
15/08/1994,0,0.6,29,18.2
16/08/1994,0,2.3,33.1,17
17/08/1994,0,3,31.2,20.1
18/08/1994,0,3.5,34.1,18
19/08/1994,6.4,6.4,30,22.4
20/08/1994,3.6,4.5,36.2,19
21/08/1994,0,1.2,30,23.2
22/08/1994,0,3.4,34,18.1
23/08/1994,0,3.2,33,22.2
24/08/1994,0,2.2,30.1,20.1
25/08/1994,0,3.3,33,19
26/08/1994,11.8,9.7,33,22.1
27/08/1994,6.4,5.8,29,22.2
28/08/1994,0,6.7,31,17
29/08/1994,0,3.4,33.1,20.1
30/08/1994,4.3,4.3,34.2,20
31/08/1994,0,3.3,31.1,23.1
1/9/94,0,2.3,28,18.1
2/9/94,7.9,5.9,32,18.1
3/9/94,0,2.7,31,20.1
4/9/94,11.6,4.9,35,19
5/9/94,6.4,6.4,30,23
6/9/94,4.3,4.3,30,21
7/9/94,0,5,33.1,21.1
8/9/94,0,4.2,35.1,20
9/9/94,0,5,30.1,23.1
10/9/94,0,5.5,33,19.1
11/9/94,0,5.6,31,20.1
12/9/94,0,5,35,19
13/09/1994,0,4.6,32,23.1
14/09/1994,0,6,31.1,19.2
15/09/1994,0,2.2,35,19
16/09/1994,0,5.8,33.1,23.2
17/09/1994,0,6.2,30.1,20.1
18/09/1994,0,6.3,33.1,17.1
19/09/1994,0,3,30.1,20.3
20/09/1994,0,4.6,32.2,19
21/09/1994,4.1,4.1,30,20
22/09/1994,0,1.7,35,18
23/09/1994,2.4,2.4,31,23.1
24/09/1994,4,2.9,35,19
25/09/1994,11.3,6.1,31.1,23
26/09/1994,18.1,8.8,32,19.1
27/09/1994,14.5,3.8,36,20.2
28/09/1994,47.4,9.3,29,24
29/09/1994,38.2,NA,35,17
30/09/1994,0,8,30,21
1/10/94,0,2,32,17.1
2/10/94,0,0.6,30.1,20.1
3/10/94,0,2.1,29,20
4/10/94,0,1.5,36,18
5/10/94,0,1,29.1,24
6/10/94,0,3.2,31,17.2
7/10/94,0,3,28,19.2
8/10/94,0,1.7,32,17
9/10/94,0,3.2,31,21.1
10/10/94,0,2.8,29.1,20
11/10/94,0,4.5,30.1,18.2
12/10/94,0,2.3,29,20
13/10/1994,0,3,29.1,17.2
14/10/1994,0,1.9,31,18
15/10/1994,0,3.1,30,19
16/10/1994,0,2.3,34,19.1
17/10/1994,0,1.9,32.1,21.1
18/10/1994,0,0.8,32,22
19/10/1994,0,2.2,33.1,21.1
20/10/1994,0,2.8,28.1,22
21/10/1994,0,1.7,32.3,18
22/10/1994,0,0.2,30,21.2
23/10/1994,0,1.1,29.1,19.2
24/10/1994,0,1.5,29.1,18
25/10/1994,0,2.3,32,18.1
26/10/1994,0,1.4,31,20
27/10/1994,0,2,31,19.2
28/10/1994,0,2.3,29.4,21
29/10/1994,0,1.7,33.1,17.2
30/10/1994,0,1.5,34,22
31/10/1994,0,2.2,29.1,22.2
1/11/94,0,1.3,30.1,18
2/11/94,0,1.7,29.1,20
3/11/94,0,1.4,31,17
4/11/94,0,2.2,30,21
5/11/94,0,3.2,31,20.2
6/11/94,8.2,5.9,34.1,20.1
7/11/94,6.1,3.2,33,22
8/11/94,0,3.1,34.1,21.1
9/11/94,0,1.9,31,20.1
10/11/94,0,3.4,31,22.1
11/11/94,0,3.8,35,23
12/11/94,0,2.2,31,23.1
13/11/1994,0,3.7,33.1,20
14/11/1994,0,1.4,29.1,21.2
15/11/1994,0,2.5,33.2,17.1
16/11/1994,0,3.1,32.2,20.1
17/11/1994,0,2.4,29.1,20.1
18/11/1994,0,1.2,32,17
19/11/1994,0,2.8,35.1,21.1
20/11/1994,0,2.1,33.1,23.1
21/11/1994,0,1.6,33.2,21
22/11/1994,0,2.1,34,21
23/11/1994,0,1.9,29.1,24.2
24/11/1994,0,4,32.2,18
25/11/1994,0,1.1,29.2,21.1
26/11/1994,0,1.1,34,18.1
27/11/1994,0,1.1,33,24
28/11/1994,0,4.1,29.1,22.2
29/11/1994,0,1,31.1,20.1
30/11/1994,0,0.6,33.1,20
1/12/94,0,1.4,33,22
2/12/94,0,2,28.1,20
3/12/94,0,1,32.2,17
4/12/94,0,2.7,33,23
5/12/94,0,3,31.2,22.1
6/12/94,10.3,4.8,34.1,20.1
7/12/94,6.4,3.7,31,24.1
8/12/94,0,2.6,31.2,21.1
9/12/94,6.4,6.5,30,21
10/12/94,14.1,8,33.1,18.2
11/12/94,4.2,1.6,30.1,22.1
12/12/94,0,2.6,32.1,20.2
13/12/1994,0,2,34.2,23
14/12/1994,0,0.2,31.1,24
15/12/1994,0,2.5,32,22
16/12/1994,0,1.4,30.2,22
17/12/1994,0,1.9,30.2,21
18/12/1994,0,1.4,31,22.1
19/12/1994,0,3.4,31,22.1
20/12/1994,0,2.2,28,21
21/12/1994,0,2,30.1,17
22/12/1994,0,1.6,33.1,22.1
23/12/1994,0,0.3,30,23
24/12/1994,0,0.4,31,19.1
25/12/1994,0,1.3,30.1,20
26/12/1994,0,1.5,32.1,20.1
27/12/1994,0,0.7,30.1,22
28/12/1994,0,3.1,31.1,19
29/12/1994,0,1.2,34,20.2
30/12/1994,0,0.8,31.2,22
31/12/1994,0,1.1,30.1,21
1/1/95,0,2,30.1,19.1
2/1/95,0,1.8,34.1,20
3/1/95,0,1,31.1,23.1
4/1/95,0,2,31,20
5/1/95,0,1.9,28.1,20.1
6/1/95,0,2.2,28,18.1
7/1/95,0,1.8,30,18.1
8/1/95,0,2,36.1,20
9/1/95,0,1.9,33.1,20.1
10/1/95,0,2.1,33.2,23.1
11/1/95,0,5.6,34.1,23
12/1/95,0,4.7,33.1,22
13/01/1995,0,2.6,30,21.2
14/01/1995,0,1.6,35.1,20.1
15/01/1995,0,2,30.1,22.2
16/01/1995,0,2.1,31,20
17/01/1995,0,1.8,31,21.1
18/01/1995,0,1.8,35.1,20.3
19/01/1995,0,0.9,29.1,22
